"ID Renabap","Nombre del barrio","Cantidad de familias que viven en el barrio","Año de creación del barrio","Década de creación del barrio","Tipología barrial","Situación dominial","Situación predominante sobre la conexión a la energía eléctrica ","Situación predominante sobre la conexión a la red cloacal","Situación predominante sobre la conexión a la red de agua","Situación predominante sobre la conexión a la red de gas","wkt","Código de provincia","Nombre de provincia","Código de departamento","Nombre de departamento","Código de radio","Nombre de radio","Superficie en km2","Latitud del centroide","Longitud del centroide","Geometría en WKT"
4416,"San Carlitos",44,0,"Década 1980","Asentamiento","NO","Conexión formal a la red con medidor domiciliario con factura","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.714056983873 -34.510115265906, -58.71473272369 -34.510453135815, -58.714702206408 -34.510507630961, -58.715386665448 -34.510862939317, -58.715053155152 -34.511331597577, -58.714312021159 -34.510963210386, -58.71410057999 -34.51112451602, -58.713536010272 -34.510812803782, -58.714056983873 -34.510115265906))","06","Buenos Aires","06515","Malvinas Argentinas","065152004","",0.01116386738312,-34.510749,-58.714435,"POLYGON((-58.714056 -34.510115,-58.714732 -34.510453,-58.714702 -34.510507,-58.715386 -34.510862,-58.715053 -34.511331,-58.714312 -34.510963,-58.714100 -34.511124,-58.713536 -34.510812,-58.714056 -34.510115))"
1068,"El Cuadrado",72,0,"Década 1980","Asentamiento","NO","Conexión formal a la red con medidor domiciliario con factura","Desagüe a cámara séptica y pozo ciego","Bomba de agua de pozo domiciliaria","Gas en garrafa","MULTIPOLYGON(((-58.733943095298 -34.466596679293, -58.73426937653 -34.466773351109, -58.73403736763 -34.467063598306, -58.733720774794 -34.466882026085, -58.733758048095 -34.466786572043, -58.733820576159 -34.466724278702, -58.733875031907 -34.466640600383, -58.733943095298 -34.466596679293)), ((-58.734280460675 -34.466019046542, -58.734097596127 -34.466228478861, -58.73315796197 -34.465734513637, -58.733182975714 -34.465706372951, -58.732935963424 -34.465575050348, -58.732771185 -34.465532621, -58.731829098534 -34.465040378211, -58.731999818637 -34.464820881578, -58.73296410411 -34.465303024315, -58.733095427612 -34.465365558674, -58.734280460675 -34.466019046542)), ((-58.731880689942 -34.463913189542, -58.731719662732 -34.464143004996, -58.731260032724 -34.46388973882, -58.731419496013 -34.463686501031, -58.731471580249 -34.463691751273, -58.731880689942 -34.463913189542)), ((-58.730803529659 -34.464965336081, -58.730522122798 -34.46534054493, -58.730225083021 -34.465193588513, -58.730523686719 -34.464812126678, -58.730803529659 -34.464965336081)))","06","Buenos Aires","06515","Malvinas Argentinas","065152206","",0.01174773276657,-34.465419,-58.732648,"MULTIPOLYGON(((-58.733943 -34.466596,-58.734269 -34.466773,-58.734037 -34.467063,-58.733720 -34.466882,-58.733758 -34.466786,-58.733820 -34.466724,-58.733875 -34.466640,-58.733943 -34.466596)),((-58.734280 -34.466019,-58.734097 -34.466228,-58.733157 -34.465734,-58.733182 -34.465706,-58.732935 -34.465575,-58.732771 -34.465532,-58.731829 -34.465040,-58.731999 -34.464820,-58.732964 -34.465303,-58.733095 -34.465365,-58.734280 -34.466019)),((-58.731880 -34.463913,-58.731719 -34.464143,-58.731260 -34.463889,-58.731419 -34.463686,-58.731471 -34.463691,-58.731880 -34.463913)),((-58.730803 -34.464965,-58.730522 -34.465340,-58.730225 -34.465193,-58.730523 -34.464812,-58.730803 -34.464965)))"
5351,"El Cuadrado",44,0,"Década 1970","Asentamiento","NO","Conexión regular a la red con medidor domiciliario pero sin factura","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.732992061462 -34.46762985444, -58.732318456342 -34.468431095113, -58.731101308184 -34.467769137343, -58.731745794928 -34.466957219932, -58.732992061462 -34.46762985444))","06","Buenos Aires","06515","Malvinas Argentinas","065152206","",0.01461013692033,-34.467696,-58.732041,"POLYGON((-58.732992 -34.467629,-58.732318 -34.468431,-58.731101 -34.467769,-58.731745 -34.466957,-58.732992 -34.467629))"
1164,"Bellaflor",825,0,"Década 1990","Asentamiento","NO","Conexión irregular a la red","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.709342692096 -34.482817789348, -58.708269402984 -34.482904583967, -58.707806611329 -34.482569137577, -58.707716583228 -34.482648760585, -58.707263912898 -34.482246065449, -58.706900212566 -34.482003111736, -58.706125467303 -34.481557542132, -58.707227834015 -34.480142144593, -58.708035842136 -34.479152823899, -58.708109753836 -34.47904272349, -58.708890215123 -34.478088815373, -58.708971 -34.478083, -58.710753474736 -34.479800387378, -58.711895487635 -34.480399794469, -58.712332871306 -34.480626377009, -58.711690083883 -34.481422960175, -58.710987990223 -34.481045025954, -58.710310797344 -34.481938275517, -58.709820832761 -34.481886689416, -58.709809248679 -34.482151419996, -58.709886438922 -34.482689240095, -58.709335844075 -34.482742105263, -58.709342692096 -34.482817789348))","06","Buenos Aires","06515","Malvinas Argentinas","065152304","",0.15138926527157,-34.480763,-58.709018,"POLYGON((-58.709342 -34.482817,-58.708269 -34.482904,-58.707806 -34.482569,-58.707716 -34.482648,-58.707263 -34.482246,-58.706900 -34.482003,-58.706125 -34.481557,-58.707227 -34.480142,-58.708035 -34.479152,-58.708109 -34.479042,-58.708890 -34.478088,-58.708971 -34.478083,-58.710753 -34.479800,-58.711895 -34.480399,-58.712332 -34.480626,-58.711690 -34.481422,-58.710987 -34.481045,-58.710310 -34.481938,-58.709820 -34.481886,-58.709809 -34.482151,-58.709886 -34.482689,-58.709335 -34.482742,-58.709342 -34.482817))"
209,"Bella Flor",34,0,"Década 2000","Villa","NO","Conexión irregular a la red","Desagüe a cámara séptica y pozo ciego","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.711752049 -34.482680288, -58.711115136 -34.483509239, -58.710467904 -34.483176111, -58.711132529 -34.482314917, -58.711741959 -34.482642685, -58.711752049 -34.482680288))","06","Buenos Aires","06515","Malvinas Argentinas","065152305","",0.00787152281942,-34.482914,-58.71112,"POLYGON((-58.711752 -34.482680,-58.711115 -34.483509,-58.710467 -34.483176,-58.711132 -34.482314,-58.711741 -34.482642,-58.711752 -34.482680))"
1199,"El Chiri",429,0,"Década 1960","Villa","NO","No tiene conexión eléctrica","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo comunitaria","Gas en garrafa","POLYGON((-58.71498663009 -34.481119798284, -58.714530472682 -34.481735335504, -58.713178796759 -34.481061978956, -58.71343318693 -34.480682083403, -58.712636882214 -34.480240786475, -58.712332871306 -34.480626377009, -58.711895487635 -34.480399794469, -58.712478857972 -34.479596105342, -58.711383585332 -34.478982815621, -58.710753474736 -34.479800387378, -58.708971 -34.478083, -58.710350711808 -34.476392345679, -58.715453273253 -34.480728598915, -58.71498663009 -34.481119798284))","06","Buenos Aires","06515","Malvinas Argentinas","065152305","",0.11807168254955,-34.479052,-58.712044,"POLYGON((-58.714986 -34.481119,-58.714530 -34.481735,-58.713178 -34.481061,-58.713433 -34.480682,-58.712636 -34.480240,-58.712332 -34.480626,-58.711895 -34.480399,-58.712478 -34.479596,-58.711383 -34.478982,-58.710753 -34.479800,-58.708971 -34.478083,-58.710350 -34.476392,-58.715453 -34.480728,-58.714986 -34.481119))"
226,"El Chiri II",121,0,"Década 1980","Asentamiento","NO","Conexión irregular a la red","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.712685806663 -34.483054086337, -58.711960202996 -34.482650881002, -58.711957003996 -34.482535484998, -58.713082524664 -34.481080630328, -58.714647200004 -34.48188577533, -58.713995198 -34.482685799, -58.713269704 -34.482309588, -58.712685806663 -34.483054086337))","06","Buenos Aires","06515","Malvinas Argentinas","065152306","",0.02640370576683,-34.482072,-58.713237,"POLYGON((-58.712685 -34.483054,-58.711960 -34.482650,-58.711957 -34.482535,-58.713082 -34.481080,-58.714647 -34.481885,-58.713995 -34.482685,-58.713269 -34.482309,-58.712685 -34.483054))"
980,"Descartes y José de San Martín",66,0,"Década 2000","Asentamiento","NO","Conexión a la red con medidor comunitario","Desagüe a cámara séptica y pozo ciego","Conexión irregular a la red de agua","Gas en garrafa","POLYGON((-58.714805985082 -34.480017819747, -58.714111847 -34.479411508, -58.714297187011 -34.479150743035, -58.714265387132 -34.479017183542, -58.714441346465 -34.478862424129, -58.71478266517 -34.478432065761, -58.715180163663 -34.478633464997, -58.715074164065 -34.478776564454, -58.715564942204 -34.479038383461, -58.714805985082 -34.480017819747))","06","Buenos Aires","06515","Malvinas Argentinas","065152307","",0.01200972680076,-34.479211,-58.714808,"POLYGON((-58.714805 -34.480017,-58.714111 -34.479411,-58.714297 -34.479150,-58.714265 -34.479017,-58.714441 -34.478862,-58.714782 -34.478432,-58.715180 -34.478633,-58.715074 -34.478776,-58.715564 -34.479038,-58.714805 -34.480017))"
1062,"San José",18,0,"Década 1960","Asentamiento","NO","Conexión irregular a la red","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo comunitaria","Gas en garrafa","POLYGON((-58.684891734337 -34.497847728535, -58.685001747379 -34.497933492262, -58.685133600968 -34.498037108292, -58.685369666585 -34.498236416952, -58.685066886428 -34.498482802548, -58.684958342356 -34.498393790644, -58.684844502227 -34.498327125803, -58.684595956069 -34.498107849129, -58.68473890994 -34.497987308841, -58.684751420945 -34.497967163004, -58.684891734337 -34.497847728535))","06","Buenos Aires","06515","Malvinas Argentinas","065152505","",0.00244259342094,-34.498168,-58.684979,"POLYGON((-58.684891 -34.497847,-58.685001 -34.497933,-58.685133 -34.498037,-58.685369 -34.498236,-58.685066 -34.498482,-58.684958 -34.498393,-58.684844 -34.498327,-58.684595 -34.498107,-58.684738 -34.497987,-58.684751 -34.497967,-58.684891 -34.497847))"
6337,"Las Cañitas",15,0,"Década 2000","Asentamiento","NO","Conexión irregular a la red","Desagüe a cámara séptica y pozo ciego","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.654717997096 -34.496067232738, -58.654343289177 -34.496379658559, -58.654067769265 -34.49616437474, -58.654429 -34.495858, -58.654717997096 -34.496067232738))","06","Buenos Aires","06515","Malvinas Argentinas","065152609","",0.00168582866083,-34.496118,-58.654391,"POLYGON((-58.654717 -34.496067,-58.654343 -34.496379,-58.654067 -34.496164,-58.654429 -34.495858,-58.654717 -34.496067))"
199,"La Gótica",66,0,"Década 1950","Villa","NO","Conexión irregular a la red","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo comunitaria","Gas en garrafa","POLYGON((-58.675740195168 -34.509314943017, -58.675223889637 -34.50974544419, -58.674405789469 -34.509374118436, -58.674377681145 -34.509314943017, -58.675376266341 -34.509032380391, -58.675740195168 -34.509314943017))","06","Buenos Aires","06515","Malvinas Argentinas","065152707","",0.00514287955308,-34.509369,-58.675117,"POLYGON((-58.675740 -34.509314,-58.675223 -34.509745,-58.674405 -34.509374,-58.674377 -34.509314,-58.675376 -34.509032,-58.675740 -34.509314))"
254,"San Jorge",22,0,"Década 1990","Asentamiento","NO","Conexión irregular a la red","Desagüe a cámara séptica y pozo ciego","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.677114844 -34.516226144, -58.676934062873 -34.516399078317, -58.6763709336 -34.51619883646, -58.676133156 -34.516097961, -58.676152170391 -34.515975952773, -58.676427254335 -34.51573021948, -58.677114844 -34.516226144))","06","Buenos Aires","06515","Malvinas Argentinas","065152804","",0.0032077796965,-34.516086,-58.676594,"POLYGON((-58.677114 -34.516226,-58.676934 -34.516399,-58.676370 -34.516198,-58.676133 -34.516097,-58.676152 -34.515975,-58.676427 -34.515730,-58.677114 -34.516226))"
250,"Santa Lucía",55,0,"Década 1980","Asentamiento","NO","Conexión irregular a la red","Desagüe a cámara séptica y pozo ciego","Bomba de agua de pozo domiciliaria","Gas en garrafa","MULTIPOLYGON(((-58.721157322985 -34.497930421621, -58.720987920463 -34.498168689751, -58.720526397 -34.497900619, -58.720689382 -34.497670180281, -58.721157322985 -34.497930421621)), ((-58.722176038493 -34.49832886419, -58.721334801802 -34.497887933683, -58.721545452836 -34.497638200698, -58.722381984443 -34.49809297281, -58.722176038493 -34.49832886419)))","06","Buenos Aires","06515","Malvinas Argentinas","065152905","",0.00458337974843,-34.497962,-58.721512,"MULTIPOLYGON(((-58.721157 -34.497930,-58.720987 -34.498168,-58.720526 -34.497900,-58.720689 -34.497670,-58.721157 -34.497930)),((-58.722176 -34.498328,-58.721334 -34.497887,-58.721545 -34.497638,-58.722381 -34.498092,-58.722176 -34.498328)))"
242,"Santa Mónica",33,0,"Década 1980","Asentamiento","NO","Conexión formal a la red con medidor domiciliario con factura","Desagüe a cámara séptica y pozo ciego","Conexión irregular a la red de agua","Gas en garrafa","POLYGON((-58.744724524513 -34.491585805222, -58.744740357357 -34.491629778488, -58.744514685379 -34.491911366333, -58.743837623535 -34.491559006644, -58.743754097535 -34.491502712644, -58.743541431535 -34.491390197644, -58.743755749535 -34.491116758644, -58.743797770535 -34.491109529644, -58.744071814535 -34.491245300644, -58.744440409668 -34.491441687244, -58.744724524513 -34.491585805222))","06","Buenos Aires","06515","Malvinas Argentinas","065153104","",0.00429089277267,-34.491503,-58.744149,"POLYGON((-58.744724 -34.491585,-58.744740 -34.491629,-58.744514 -34.491911,-58.743837 -34.491559,-58.743754 -34.491502,-58.743541 -34.491390,-58.743755 -34.491116,-58.743797 -34.491109,-58.744071 -34.491245,-58.744440 -34.491441,-58.744724 -34.491585))"
1061,"Eaton",143,0,"Década 2000","Villa","NO","Conexión irregular a la red","Desagüe a cámara séptica y pozo ciego","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.746422572508 -34.496144850417, -58.74510945057 -34.495514124276, -58.745844406878 -34.494553781367, -58.74466045908 -34.493930182075, -58.745557551204 -34.492767614824, -58.746558541844 -34.493683058064, -58.747500508426 -34.492429089494, -58.748527604736 -34.49296532626, -58.748097992006 -34.493510766142, -58.748416308529 -34.493677178934, -58.746549964934 -34.496088726481, -58.746492059286 -34.496132378431, -58.746422572508 -34.496144850417))","06","Buenos Aires","06515","Malvinas Argentinas","065153108","",0.07374180150592,-34.494205,-58.746609,"POLYGON((-58.746422 -34.496144,-58.745109 -34.495514,-58.745844 -34.494553,-58.744660 -34.493930,-58.745557 -34.492767,-58.746558 -34.493683,-58.747500 -34.492429,-58.748527 -34.492965,-58.748097 -34.493510,-58.748416 -34.493677,-58.746549 -34.496088,-58.746492 -34.496132,-58.746422 -34.496144))"
227,"San Pascual",110,0,"Década 1980","Villa","NO","Conexión a la red con medidor comunitario","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.73511200935 -34.503974760593, -58.733823268727 -34.505648122216, -58.732869954006 -34.505159907419, -58.734170226519 -34.503487247305, -58.73511200935 -34.503974760593))","06","Buenos Aires","06515","Malvinas Argentinas","065153206","",0.02258748834821,-34.504569,-58.733993,"POLYGON((-58.735112 -34.503974,-58.733823 -34.505648,-58.732869 -34.505159,-58.734170 -34.503487,-58.735112 -34.503974))"
996,"Santa Elena",121,0,"Década 1960","Asentamiento","NO","Conexión formal a la red con medidor domiciliario con factura","Desagüe a cámara séptica y pozo ciego","Bomba de agua de pozo domiciliaria","Gas en garrafa","POLYGON((-58.71443990824 -34.509553234676, -58.715576948732 -34.508075715804, -58.716980599035 -34.508772817606, -58.717554438767 -34.508041058668, -58.718731734625 -34.508665387894, -58.718275 -34.509227, -58.719483192415 -34.50984547745, -58.719154265929 -34.510259284145, -58.716772711853 -34.509104950078, -58.715857290033 -34.51029530036, -58.71443990824 -34.509553234676))","06","Buenos Aires","06515","Malvinas Argentinas","065153301","",0.05471311408508,-34.509156,-58.716758,"POLYGON((-58.714439 -34.509553,-58.715576 -34.508075,-58.716980 -34.508772,-58.717554 -34.508041,-58.718731 -34.508665,-58.718275 -34.509227,-58.719483 -34.509845,-58.719154 -34.510259,-58.716772 -34.509104,-58.715857 -34.510295,-58.714439 -34.509553))"
2886,"El Cruce",440,0,"Década 1940","Villa","NO","Conexión formal a la red con medidor domiciliario con factura","Desagüe sólo a pozo negro/ciego u hoyo","Bomba de agua de pozo domiciliaria","Conexión formal a la red de gas con factura","POLYGON((-58.719860896 -34.513944197, -58.720516696 -34.514319201, -58.720834063 -34.514606521, -58.722625895403 -34.515921640761, -58.720435434523 -34.517972934963, -58.72001257 -34.517670151, -58.719185087239 -34.518414079082, -58.716642343 -34.516066779, -58.718963643358 -34.513077993523, -58.719680063982 -34.513459097783, -58.719831030698 -34.513380277961, -58.720137113366 -34.513521310634, -58.719860896 -34.513944197))","06","Buenos Aires","06515","Malvinas Argentinas","065153309","",0.16845801670843,-34.51585,-58.719491,"POLYGON((-58.719860 -34.513944,-58.720516 -34.514319,-58.720834 -34.514606,-58.722625 -34.515921,-58.720435 -34.517972,-58.720012 -34.517670,-58.719185 -34.518414,-58.716642 -34.516066,-58.718963 -34.513077,-58.719680 -34.513459,-58.719831 -34.513380,-58.720137 -34.513521,-58.719860 -34.513944))"
224,"Solar del Norte",55,0,"Década 1970","Asentamiento","NO","Conexión irregular a la red","Desagüe sólo a pozo negro/ciego u hoyo","Conexión formal a la red de agua con factura","Gas en garrafa","POLYGON((-58.707671473352 -34.522083947097, -58.707212699007 -34.521639709405, -58.708243822732 -34.520915972743, -58.708730756324 -34.521318422885, -58.707671473352 -34.522083947097))","06","Buenos Aires","06515","Malvinas Argentinas","065153404","",0.00809452969108,-34.521493,-58.707964,"POLYGON((-58.707671 -34.522083,-58.707212 -34.521639,-58.708243 -34.520915,-58.708730 -34.521318,-58.707671 -34.522083))"
